code,ratio of operating profit to revenue,ROS,ROE,ROA,debt ratio,EPS,BPS,PER,PBR,cash dividend yield ratio,cash dividend payout ratio,sales_qoq,operating revenue_qoq,net income_qoq,assets_qoq,equity_qoq,assets_turnover_ratio,equity_turnover_ratio,median,var,skew,kurt,slope
000300,4.82,1.14,-15.9,-0.37,687.25,-1.0,864.0,-4.84,0.85,,0.0,-0.04952215464813206,3.076923076923077,12.0,-0.062326595323028144,0.09771689497716896,0.11188954231654308,0.9525468001741402,1065.0,40371.36878901386,-0.42096460983928824,-1.2957551189868368,4.120533696067209e-14
120240,11.43,8.36,7.95,6.53,14.3,227.0,15837.0,10.17,0.78,,120.84,-0.005988023952095809,-0.2692307692307692,-0.4166666666666667,-0.042625745950554135,0.08149779735682819,0.1445993031358885,0.17566137566137566,14850.0,2780067.4157303357,0.4759343817057522,-0.8850606200603037,-4.115013980268907e-13
003310,5.62,4.74,5.47,3.34,66.94,31.0,1427.0,29.21,1.57,,97.61,0.10047846889952153,0.8571428571428571,1.2,0.0933852140077821,0.026422764227642278,0.2850061957868649,0.46138415245737213,1790.0,9912.247191011244,0.6276608463427197,-0.1924192458016023,-8.814486840415657e-16
114920,,,,,195.06,,9539.0,,0.4,,,,,,,,,,3697.5,1943541.5605493125,0.8351297104839365,-0.09217460011367651,-2.1238759360699115e-13
078600,2.78,-36.73,-14.52,-5.76,145.79,-597.0,3806.0,-25.04,3.81,,0.0,-0.06772908366533864,0.2,-87.0,-0.09343263371699391,-0.12379421221864952,0.16619318181818182,0.40102827763496146,21050.0,11728676.966292156,0.19983759399513962,-0.6228248592526726,9.435300002417126e-13
065690,-8.56,-17.84,-2.96,-2.36,33.06,-201.0,6758.0,-17.31,0.49,,0.0,-0.02531645569620253,-inf,-5.666666666666667,0.04665492957746479,-0.027233115468409588,0.1324731182795699,0.17007178354500277,4435.0,49769.0043695381,0.5027862046743785,-0.3152448732024564,-1.3292889241674477e-14
012800,2.87,-0.52,8.26,2.53,189.68,-2.0,2093.0,7.55,0.5,,-1135.86,-0.11965811965811966,-0.5496688741721855,-1.173913043478261,-0.005823186871360508,-0.005623721881390593,0.41925493319175294,1.2145603691361189,1130.0,10887.106741573049,0.8201348938999202,-0.33348860610197084,5.2204537061733635e-15
015230,6.75,2.86,7.69,6.06,26.38,943.0,81948.0,9.58,0.72,,106.05,0.06779661016949153,-0.020833333333333332,-0.48717948717948717,0.008364312267657992,0.006447831184056272,0.3206848681166127,0.4049079754601227,50150.0,9077564.29463169,0.34014664037723846,0.27260915006651576,-3.673917589461507e-13
096350,-51.21,-69.64,-19.8,-7.98,144.26,-444.0,3251.0,-1.63,0.38,,,0.10476190476190476,1.565217391304348,2.5217391304347827,-0.08283233132932531,-0.12050078247261346,0.0808362369337979,0.19317235636969193,3305.0,1348309.1167290888,0.08069565082697656,-1.1991779377560194,1.9450395718232786e-13
140520,3.98,3.12,2.15,0.91,137.6,93.0,5559.0,31.63,0.72,,107.85,-0.5678119349005425,0.6111111111111112,-3.75,-0.030609024928999685,0.01650943396226415,0.22977087005287614,0.5590643274853802,4390.0,371432.1348314609,0.7480711413306801,0.10905882721369142,-5.2643545328726117e-14
131220,5.86,3.02,4.3,3.47,41.75,46.0,3355.0,36.91,1.56,,108.55,0.3473684210526316,1.0,0.0,-0.008064516129032258,0.015625,0.34547908232118757,0.49612403100775193,5880.0,130883.1460674159,0.34178062471744913,-0.8678879636769548,1.2338998008268072e-14
010170,12.08,11.06,16.93,9.34,61.55,63.0,1558.0,23.73,4.08,,0.0,-0.10326086956521739,0.42857142857142855,0.5652173913043478,0.07969507969507969,0.3732193732193732,0.21992669110296567,0.39615846338535415,6570.0,222671.52309613017,0.12298743153378412,-0.6825537935104511,-1.2621280723896688e-14
054670,9.18,-22.68,-33.49,-16.3,135.53,-494.0,3685.0,-9.49,3.69,,,-0.0927536231884058,-0.21621621621621623,-4.086956521739131,-0.05508145849495733,-0.07347670250896057,0.24970083765456721,0.5823255813953488,15650.0,1887092.3845193533,-0.3480217439357061,-1.2040504126120288,-1.8670412644339335e-13
001070,-11.34,-10.63,-5.51,-2.64,111.44,-1007.0,31785.0,-8.23,0.47,,0.0,-0.10815602836879433,8.5,3.4166666666666665,-0.023587493143170598,-0.03773584905660377,0.13960588398556759,0.2931235431235431,12325.0,478072.72159800254,-0.38268897528520357,0.5057725692537867,-1.2412268366183146e-13
023910,19.17,14.7,23.78,14.41,59.13,857.0,19313.0,9.89,2.12,,35.0,-0.10025706940874037,-0.3557692307692308,-0.33766233766233766,0.08089097303634232,0.04132973944294699,0.19718309859154928,0.30809859154929575,44650.0,2534845.5056179776,-0.3282474961730662,0.20458588811943157,1.1679704305327426e-13
006650,17.49,12.77,15.53,11.49,33.76,11698.0,238533.0,7.99,1.1,,32.49,0.13198934956257133,0.24224343675417662,0.14285714285714285,-0.018332170967420545,0.054998567745631624,0.29924585218702865,0.414831335377753,259750.0,369301654.1822718,0.25972836355435996,-1.272881386235758,-5.13294550625531e-12
001440,4.47,-7.14,-12.61,-3.61,295.18,-32.0,383.0,-22.21,2.94,,0.0,0.23863636363636365,0.8807339449541285,1.680327868852459,0.04156593620837558,0.05361596009975062,0.34974597960197107,1.389799635701275,1402.5,50047.92759051191,0.918988470071069,0.8652541970503509,-7.288538043311448e-15
084010,3.33,1.29,6.86,4.16,63.6,192.0,20446.0,7.57,0.46,,142.3,0.21628407460545193,1.26,0.2222222222222222,0.04333379482209608,0.0032665505226480837,0.4595162273866793,0.7372540493531906,9280.0,2622639.463171036,0.21143978744031355,-1.212254183366922,-8.873909542492705e-14
001790,1.62,0.84,2.36,0.92,155.18,269.0,49947.0,22.22,0.49,,193.04,-0.04901356350184957,-0.038461538461538464,0.4444444444444444,-0.015120451050743208,0.0017738359201773836,0.26554766516031847,0.6834293309703146,24400.0,1521525.9051186051,-0.06957919976483401,-1.2534471593238776,2.2173498452692255e-13
001130,2.27,2.72,7.44,5.86,22.95,3239.0,431800.0,5.51,0.39,,60.11,-0.03221153846153846,-0.6666666666666666,-0.5217391304347826,-0.010646732359270586,0.010095265178444475,0.22921885675244819,0.28478460776685294,181500.0,121990043.69538073,0.09373447990386573,-1.3180159071332758,1.626831220779307e-12
003490,7.08,12.28,29.37,3.3,557.11,3952.0,37824.0,3.92,0.89,,6.34,-0.03323065434518809,-0.38115330520393814,5.191558441558442,-0.021581905654086152,0.2346455137910605,0.12468023378296225,0.9152931819186072,32625.0,6170851.747815257,-0.5201259480795978,-0.8815661515436655,-5.646394224596795e-13
005880,1.58,3.47,19.97,4.56,276.08,1227.0,27104.0,4.41,0.84,,0.0,0.11801397205588822,-0.7801857585139319,-0.6395348837209303,-0.09485986213653382,-0.038848518725545,0.16460043712233915,0.6385919908792932,26750.0,5659818.97627966,-0.562651085675933,-0.7634483494228408,-5.374709783716046e-13
003830,9.83,17.66,4.7,3.91,19.22,3795.0,417377.0,7.45,0.27,,18.39,0.06343283582089553,4.6,0.6666666666666666,0.1325227963525836,0.12422062350119904,0.05416191562143672,0.06434861142470083,126750.0,97109987.51560572,0.004050486356425312,-1.377547755699143,2.276005661784859e-12
016090,7.85,7.05,7.44,5.03,42.73,138.0,3906.0,9.85,0.7,,35.4,0.5162393162393163,7.75,6.875,0.047073791348600506,0.03654883163571001,0.36751605552102756,0.5219182112385996,2600.0,12684.943820224722,-0.059543826461205235,-0.9658822282932884,1.9866484384786505e-14
069460,-2.59,3.02,19.82,5.56,227.88,34.0,1016.0,6.46,1.14,,,-0.060790273556231005,-5.0,-4.0,-0.04849137931034483,0.01509433962264151,0.3412479293208172,1.1573033707865168,4522.5,2852204.0730337114,0.09520350586092988,-1.071399421143873,3.3456145317023555e-13
021040,2.91,-4.78,7.33,2.76,118.79,-31.0,902.0,17.09,1.08,,,-0.03300970873786408,-0.17647058823529413,-3.0,-0.010478061558611657,-0.015691868758915834,0.32784726793943386,0.7160316319194824,1705.0,185505.8957553058,0.017720122272417753,-1.2290081382509508,-8.114425426620085e-14
067080,13.8,30.06,17.71,7.59,98.2,525.0,4340.0,35.64,5.7,,18.5,0.13214285714285715,1.75,8.5,0.04153555695405916,0.11780455153949129,0.19543773119605426,0.40075853350189633,25625.0,13705306.179775305,0.2435082133598246,-1.3063706342467787,-9.076796581995536e-13
192080,26.29,2.93,9.04,4.97,146.45,185.0,24982.0,25.5,2.07,0.71,175.09,0.029850746268656716,0.050724637681159424,-0.7837837837837838,-0.0970662803332126,-0.06407587323617858,0.1050628092881614,0.26383080415820287,59050.0,33610448.18976278,0.7036870863795965,-0.5378371027946782,-1.4004557182429654e-12
035290,-112.07,-274.69,-59.45,-45.52,28.68,-319.0,602.0,-12.33,7.79,,0.0,-0.1875,6.25,16.5,-0.21818181818181817,-0.21764705882352942,0.1326530612244898,0.1716171617161716,4675.0,357828.5923845193,0.4878719219631729,-0.5722871238554368,-1.2628878425180468e-13
012510,32.42,22.78,23.81,15.92,47.38,478.0,6203.0,24.67,5.37,1.2,83.72,0.3771551724137931,1.202127659574468,0.6043956043956044,0.0971107544141252,0.0873388042203986,0.24454649827784156,0.35888795282224095,56600.0,36118550.56179777,-0.4325767818865566,-1.030623271207498,2.080909788934849e-13
213420,14.24,11.91,14.52,12.54,21.85,130.0,5102.0,35.22,4.82,,,-0.05755395683453238,-0.38333333333333336,-0.44642857142857145,0.05441696113074205,0.028547439126784216,0.1802545579635363,0.21688741721854304,16000.0,1386338.639200998,1.081796451902613,1.0767031943197178,-1.6783636982141086e-13
077360,6.48,14.1,4.62,4.36,3.66,72.0,9031.0,22.36,0.88,,0.0,-0.06557377049180328,0.4,-0.4482758620689655,-0.04960835509138381,0.010356731875719217,0.06104417670682731,0.06525472238122496,7165.0,105152.75905118538,-0.037264545629236,-0.07857566951333217,-7.559862061930152e-14
004830,-1.6,-5.54,0.8,0.49,61.37,-70.0,4221.0,120.26,0.87,,-26.67,-0.13008130081300814,-1.375,-1.9230769230769231,-0.05130513051305131,-0.01951951951951952,0.1976905311778291,0.3244882486732373,3982.5,272768.480024969,0.393953370991364,-1.0267302300185377,-2.0148083460769735e-14
090410,10.71,11.59,14.93,8.0,71.05,104.0,1623.0,6.96,0.93,,0.0,0.1111111111111111,1.6,2.230769230769231,-0.016605166051660517,0.06313993174061433,0.33488372093023255,0.5955334987593052,1887.5,29039.76279650436,-0.1123302421700445,-0.46996907444891045,-3.680683296646196e-14
024900,3.57,2.71,1.31,0.32,415.59,205.0,1836.0,60.87,0.77,,0.0,0.08708822415751609,-3.8333333333333335,-3.108108108108108,0.00468384074941452,0.12737127371273713,0.6707943925233645,3.657324840764331,1595.0,13930.66167290889,0.9457402465733731,0.1023713576142824,1.0784689792403713e-14
263600,16.04,11.37,,,36.97,637.0,10440.0,,1.71,,0.0,0.42679127725856697,0.1935483870967742,-0.037037037037037035,0.13196480938416422,0.05625,0.4199908298945438,0.556838905775076,13725.0,1025444.4444444454,-0.48536754695260637,-0.06878554877503662,-1.243659570621829e-13
194480,-39.19,-70.94,-11.06,-10.96,3.21,-471.0,13920.0,-10.3,1.05,,0.0,1.6785714285714286,-0.2926829268292683,0.5142857142857142,0.025899280575539568,0.007288629737609329,0.053267045454545456,0.054466230936819175,14100.0,790121.4107365791,0.596296130546287,-0.36340949119801014,-3.5328869161612136e-14
263800,6.25,6.42,,,112.01,178.0,1906.0,,2.1,,,2.0428571428571427,-3.4545454545454546,-3.25,0.26272912423625255,0.10150375939849623,0.7668766876687669,1.5241502683363148,4010.0,220298.6392009985,-0.0509623299652032,-1.0638018954184183,-1.3037745624785883e-13
199150,,,,,151.21,,808.0,,2.48,,,,,,,,,,4100.0,1219712.9494382022,0.5027529685261359,-0.9097599996163215,-7.604658131022207e-14
139050,-20.43,-75.47,-31.96,-18.73,79.54,-387.0,1261.0,-7.88,2.69,,0.0,-0.015873015873015872,5.25,93.0,-0.06506849315068493,-0.23037974683544304,0.21946902654867256,0.3547925608011445,3400.0,459615.98314606806,-0.31336394958855524,-1.0143808290755856,-1.8537741442213433e-13
183410,,,,,378.28,,318.0,,1.49,,,,,,,,,,835.0,166933.04382022462,0.40869782086780576,-0.7462800303894079,7.377044078075205e-14
017680,-14.61,-85.51,-67.27,-39.04,94.34,-156.0,314.0,-1.99,1.8,,,0.5268817204301075,0.9090909090909091,6.117647058823529,0.3397129186602871,-0.03678929765886288,0.2903885480572597,0.4838160136286201,818.0,21946.70674157296,0.6604358937940988,-0.681930592525358,1.7915323819819657e-14
206560,-150.73,-317.14,,,119.02,-928.0,1859.0,,5.36,,0.0,-0.04411764705882353,2.5,7.956521739130435,-0.08859470468431772,-0.33278955954323003,0.06925945657964838,0.12720156555772993,9725.0,164906.9163545567,-0.5511075354166252,-0.040877337664754876,2.1361125276496618e-14
145720,27.98,13.88,26.05,12.16,91.35,492.0,18768.0,22.94,3.32,,23.73,0.020618556701030927,0.05714285714285714,-0.4329896907216495,0.18754774637127578,0.025883838383838384,0.13829229963331588,0.24680585852290432,84000.0,31273134.831460718,0.2835645486073124,-1.0677437817688964,1.3248548467285048e-12
067990,0.72,-0.31,3.48,0.86,235.94,-27.0,5804.0,40.81,0.99,,0.0,0.21237024221453288,-0.5348837209302325,-1.36,0.1140403435190733,-0.03656413232733604,0.5296173830892773,1.6571090747856931,6510.0,223739.8377028704,-0.8035609693349052,-0.27762898466859287,-8.536411066441741e-14
002150,7.22,5.0,,,39.37,128.0,6992.0,,0.71,,148.17,-0.12373225152129817,3.1333333333333333,2.909090909090909,0.0006090133982947625,0.019896193771626297,0.26301369863013696,0.3700214132762313,7240.0,2967500.6741573005,0.08994920060080641,-1.4146010461357565,1.613721058648571e-13
006620,6.58,5.73,,,100.28,193.0,4952.0,,0.0,,,-0.019083969465648856,-0.6046511627906976,-0.5454545454545454,0.002652519893899204,0.05013927576601671,0.3403973509933775,0.6983695652173914,31150.0,33153791.822721604,0.42248979624700006,-1.177377622605022,-1.5566489142992849e-12
100130,-7.69,-8.2,2.74,1.41,53.72,-65.0,4769.0,44.9,1.2,,-148.95,-0.38537549407114624,-2.5,-3.4285714285714284,-0.0034083162917518746,-0.019250601581299414,0.1415727779674519,0.2158972578965637,4910.0,194402.23470661673,-0.23404589068139872,-0.5247146261825613,-7.296001341971044e-14
005160,0.18,-1.26,5.41,2.74,57.53,6.0,7181.0,10.82,0.55,,2363.8,-0.17587209302325582,-0.967741935483871,-1.328125,-0.02922878272097664,-0.0030383592859855677,0.20263267615700756,0.32350703689615823,3645.0,96342.0380774031,-0.6500732225517363,-0.9161593755638258,-7.129830867097825e-14
001620,-9.79,-12.29,-19.04,-6.97,202.17,-375.0,3298.0,-1.12,0.32,,0.0,-0.14092777451556077,1.1029411764705883,4.294117647058823,-0.06726685918124682,0.028296547821165818,0.2571629460362102,0.81640625,1217.5,7967.244069912619,0.2810913073865527,-0.8939849779900682,1.964882654339399e-17
075970,1.26,-2.04,3.49,2.06,65.32,-25.0,3950.0,17.29,0.6,,-322.37,0.004149377593360996,-0.7272727272727273,-1.5,0.004761904761904762,-0.014157014157014158,0.1916072842438638,0.3136746597537265,2522.5,27817.056803994994,-0.39010881052154356,-0.4853085925566991,-1.2596711552150236e-14
001230,3.86,1.33,0.2,0.08,156.93,244.0,24141.0,231.73,0.46,,40.02,-0.053461142563046835,-0.21655172413793103,0.568,-0.03627992342135658,-0.012578616352201259,0.237090393431792,0.6166904183083243,9995.0,1271618.0898876432,-1.0586278322225198,-0.10956840069777218,-2.215297438137833e-13
086450,16.98,14.06,15.8,11.7,33.56,1442.0,30028.0,14.24,2.11,,35.66,0.02774694783573807,0.2661290322580645,0.27450980392156865,0.018553888130968622,0.05154251316779534,0.25033792917004594,0.33962956170915093,66600.0,9301168.539325822,0.2995989759711603,-0.7532137020020735,-5.560289578726272e-13
023450,1.31,3.22,2.75,1.77,79.15,735.0,41612.0,53.47,1.4,,23.52,-0.057971014492753624,-0.6923076923076923,-0.09090909090909091,-0.0487551867219917,-0.1873015873015873,0.34556087187666135,0.5691768826619965,61700.0,1080380.7740324745,-0.2448126593084325,-0.8674378058687711,-2.372792293380244e-13
004140,5.3,-10.14,-9.27,-1.65,328.28,-318.0,2751.0,-5.35,0.52,,-2.89,0.017241379310344827,1.2,7.4,-0.06674694649922587,-0.1243953006219765,0.2205018686599039,0.9130434782608695,1860.0,75877.141073658,1.152981109251214,1.1524696907794745,3.1936146975200365e-14
099410,-2.72,-92.71,-11.4,-10.05,15.17,-367.0,2332.0,-6.8,0.83,,0.0,0.35,-0.5,-3.272727272727273,-0.09536082474226804,-0.14606741573033707,0.14614343707713126,0.16363636363636364,2227.5,49038.75156054925,0.8663183220915085,0.018829983868172473,1.2812839342907906e-14
007590,-64.72,-48.99,4.63,3.38,38.65,-321.0,11141.0,16.1,0.63,,-66.32,-0.26229508196721313,1.0714285714285714,0.9130434782608695,0.0727489564698867,-0.03281133482475764,0.05178365937859609,0.06823351023502654,7700.0,233336.27965043669,0.9053794739449406,0.6346065790661184,4.6786269666324e-14
005960,1.56,3.94,34.56,14.66,107.71,358.0,14429.0,2.21,0.7,,0.0,-0.06679668454412482,-0.4,0.7045454545454546,0.025324675324675326,0.018078339471041177,0.3068291118948381,0.635036496350365,9995.0,1878865.2808988772,0.46432898710785186,-1.3657498696523576,-1.3593351191139337e-14
226440,20.47,11.89,24.18,8.28,192.87,66.0,327.0,3.62,,,0.0,,,,0.15822784810126583,0.25,0.624633431085044,1.8933333333333333,2375.0,209362.23470661647,0.42819887838768916,-1.3778835136571492,9.519649508136772e-14
281740,,,,,7.83,,1808.0,,1.08,,,,,,,,,,2000.0,544.5568039949975,0.7155253168014305,-0.43032098907784677,5.197623862504365e-15
230490,,,0.25,0.22,14.27,5.0,1978.0,402.45,1.0,,,,,,0.0,0.0,,,2035.0,221.7977528089718,0.11395511387349493,-1.6758716828181845,4.009365146576224e-15
016380,-8.09,-12.22,-86.51,-4.52,1521.62,-5163.0,11646.0,-0.84,0.64,0.0,0.0,-0.1058575515735582,-6.0,1.2066869300911853,-0.02900647401352671,1.2592087312414735,0.2179242513211979,4.971117622436166,10275.0,1992813.9325842666,-0.4153590620408007,-0.6792701362195102,-3.361360147919216e-13
083370,89.94,89.95,6.0,5.91,2.24,76.0,5002.0,16.67,1.0,,98.91,0.0,0.0,0.0,0.0125,0.0,0.012422360248447204,0.012658227848101266,5010.0,371.348314606759,2.4387096993169157,6.702181299333201,9.826273515630035e-16
083380,89.94,89.95,6.0,5.9,1.58,76.0,5002.0,16.6,1.0,1.49,98.91,0.0,0.0,0.0,0.0,0.0,0.012345679012345678,0.012658227848101266,5020.0,389.46317103619765,2.1716264531684812,5.298412309051136,1.0009972604023895e-16
026960,7.44,12.26,10.21,9.29,11.49,170.0,12329.0,23.71,2.36,,407.59,0.055197132616487454,-0.13385826771653545,-0.48725212464589235,0.00499710312862109,0.005493173923580257,0.10633917283727651,0.11858535406428744,26675.0,551972.5343320852,-0.16713441033383433,-1.0225394607222174,-1.6763867239742044e-13
002210,-4.53,-5.53,-0.33,-0.16,93.22,-44.0,2884.0,-572.42,1.72,,,-0.12844036697247707,-2.5,-3.75,-0.02050473186119874,0.07885906040268456,0.15139442231075698,0.30669895076674736,17675.0,7339376.092384495,0.5645821631276682,-0.9590813841432135,-4.348791300402865e-13
102260,-3.06,-6.03,3.32,-0.69,104.55,-89.0,6719.0,25.98,0.83,,-218.33,0.0,-4.588235294117647,-4.428571428571429,-0.01679512251236627,-0.02814608048383345,0.23016241299303944,0.46809012622389995,6540.0,76666.17977528118,0.0004992673492306758,-0.8818825060063853,-5.031953328188167e-14
033500,-12.27,-22.57,-30.29,-12.78,166.21,-373.0,3242.0,-4.37,1.56,,0.0,-0.006097560975609756,-0.1044776119402985,0.71875,-0.05245346869712352,-0.10436634717784878,0.21242397914856648,0.549438202247191,6760.0,563224.831460674,0.8917545170358147,-0.12184619223583093,-1.6720840727691352e-13
005190,-2.82,-4.13,3.94,2.62,72.29,-225.0,19259.0,22.0,0.86,,-132.41,-0.13307984790874525,-1.5,-1.9047619047619047,-0.0350076103500761,-0.029876977152899824,0.23547637490317583,0.4067796610169492,16275.0,1803941.63545567,0.03783859670224129,-1.6371853373780951,-3.642552481566447e-13
025950,38.58,33.19,13.01,10.78,15.34,534.0,10373.0,5.92,0.73,,18.74,0.5,12.0,0.8,-0.011799410029498525,0.05447941888619855,0.13353115727002968,0.15910430170889805,9435.0,3550452.3845193526,0.251435125845824,-0.9523921367006483,-1.9529400743132628e-13
000640,5.84,-2.42,3.64,2.27,59.63,-640.0,148700.0,24.11,0.86,,-156.15,-0.16253869969040247,-0.45714285714285713,-1.2727272727272727,-0.016179048132668194,-0.0005466273095003826,0.11030311268179965,0.17748373339165618,115750.0,156480935.08114836,0.0029448087776592245,-1.5054509227473603,-3.533181857836808e-12
170900,-0.35,-6.63,-0.92,-0.55,54.81,-1142.0,68875.0,-155.87,1.45,,-43.76,0.009728978457261988,-1.0314465408805031,-1.864864864864865,-0.023445131878866817,-0.012572205232755691,0.15958264689730917,0.24841853308257822,102250.0,115812890.13732812,0.26150688181796594,-0.8628727432770837,-2.723823578983544e-12
088130,12.28,5.58,8.88,6.71,27.35,213.0,13540.0,12.54,0.96,,92.37,0.032119914346895075,-0.016666666666666666,-0.35714285714285715,-0.0640636846095527,0.012004175365344467,0.18876052476992364,0.25006485084306096,10200.0,390117.303370786,0.15802370143245287,-0.008904888620587137,-1.3154912158790373e-13
028100,7.48,6.22,11.19,6.15,64.9,453.0,13826.0,7.87,0.85,,43.38,-0.04228571428571429,0.4,0.23809523809523808,-0.12231686541737649,0.0,0.3041190346579568,0.5364916773367477,16450.0,17858604.55680398,0.3903809313019652,-1.1533846820243399,5.235731424534949e-13
282690,5.03,0.71,,,7.79,22.0,23552.0,,0.43,,0.0,,,,,,,,13775.0,192699.4382022472,0.8860978174514954,1.6522844446758382,-4.0822634557046734e-14
041930,4.57,-0.17,9.76,4.56,97.23,-9.0,6230.0,8.22,0.76,1.06,-490.37,0.01488095238095238,-0.1388888888888889,-1.0238095238095237,-0.03777335984095427,-0.014056224899598393,0.3454913880445795,0.6895854398382204,4330.0,37452.35955056178,-0.8864453533760326,-0.4621122033246854,-4.5131573386609755e-14
001520,-4.54,-1.49,1.9,1.59,15.12,-7.0,4132.0,29.21,0.48,,-579.08,-0.012955465587044534,-2.2790697674418605,-1.3529411764705883,-0.01566265060240964,-0.005720957384705195,0.12335559603319166,0.14273169018207366,1965.0,20279.46629213482,0.4743764916662739,-1.1234445675500926,6.78169133068853e-15
084670,3.55,1.97,-1.41,-0.79,71.76,204.0,39201.0,-53.81,0.72,1.42,184.53,-0.1784841075794621,3.0,-4.5,-0.03333333333333333,-0.005649717514124294,0.15602507545855585,0.2719546742209632,25650.0,5604807.740324598,-0.026977891075348877,-0.8124915175923997,-6.149504172219086e-13
030790,-21.44,82.24,-33.91,-20.52,29.21,232.0,857.0,-4.81,1.84,,0.0,-0.125,4.375,1.0617283950617284,-0.0812274368231047,2.3389830508474576,0.1909689557855127,0.396484375,4020.0,428228.96691635466,-0.0223763896225766,-0.9913766064133998,4.97210044470158e-14
002900,-1.61,-4.64,1.13,0.42,166.6,-55.0,2029.0,71.12,0.8,,-27.09,-0.1419141914191419,-1.7647058823529411,-4.0,-0.05021482277121375,-0.031386861313868614,0.21484643988431346,0.578420467185762,2215.0,158416.86953807744,0.4803287235097012,-1.1709301803585972,6.412423608748043e-15
082640,0.11,-0.08,8.99,0.68,1137.31,-13.0,15503.0,5.95,0.49,,-2650.42,0.05431571006475137,-0.8978494623655914,-1.0864197530864197,0.01721739305337191,-0.016680032076984763,0.05574149718650186,0.678109332039463,7445.0,167885.90511860183,1.035319075149642,-0.10926029454924624,-4.1961308470938023e-14
060380,1.27,-2.4,6.16,2.66,129.86,-118.0,5354.0,9.8,0.58,,-124.61,-0.13909774436090225,-0.5,-1.6111111111111112,-0.13194444444444445,0.020637898686679174,0.3405204460966543,0.8505106778087279,3457.5,199774.26966292126,1.5432509630616598,2.501898781386755,4.6346247566387956e-14
079960,1.14,-3.78,2.75,2.05,38.59,-506.0,24965.0,18.46,0.49,,-57.72,-0.1473063973063973,-0.7692307692307693,-1.8444444444444446,-0.04962513388075687,-0.024873096446700507,0.37085850265421927,0.5206887689539964,11300.0,260594.51935081105,-0.6776617512528436,-0.6655803075700786,-1.2189868763005019e-13
008970,-10.22,-63.02,-45.85,-19.74,183.91,-303.0,607.0,-2.34,1.36,,0.0,0.44329896907216493,1.6875,13.722222222222221,0.05027932960893855,-0.3282636248415716,0.28610354223433243,0.6368460955269143,2145.0,697625.5586766546,0.3647312787740919,-0.990426186199266,1.448883588071715e-13
228340,6.66,-10.94,5.67,4.73,8.71,-99.0,7345.0,12.07,0.68,,-151.54,0.2569444444444444,0.2,-3.2222222222222223,-0.001875,-0.013431833445265278,0.11323115420706913,0.12237998647734956,4957.5,281872.9369538081,0.12093499925498213,-1.0889886725265532,-2.8983665467386754e-14
092780,,,,,245.97,,6436.0,,0.64,,,,,,,,,,4497.5,56312.34706616701,0.4519874181594518,-0.6312957419949554,-6.456924364115719e-14
104460,6.9,-5.11,-4.73,-2.92,77.84,-166.0,5268.0,-14.64,0.68,,0.0,0.6894736842105263,6.333333333333333,-5.0,-0.03497942386831276,-0.03125,0.33612565445026177,0.5994397759103641,3920.0,69779.52871410735,-0.08097719598308918,-0.9476901522452716,-2.0238835461046126e-14
088910,2.19,-1.24,11.1,9.36,16.99,-26.0,6663.0,5.61,0.61,,-201.48,-0.22036474164133737,-0.6944444444444444,-1.1333333333333333,0.02295918367346939,0.024506873879258817,0.2587641866330391,0.3029229406554473,4085.0,50447.62796504366,-0.7330621837474587,-0.23873513951869496,-3.61421678091645e-14
094170,-9.28,-15.99,-10.53,-7.29,61.74,-173.0,2212.0,-33.83,3.83,,-5.1,-0.15625,-5.333333333333333,-5.4,-0.06331877729257641,-0.07665505226480836,0.3043968432919955,0.4891304347826087,14200.0,13977400.000000017,-0.5897162156689195,-1.1714570190887443,-7.314193597514817e-13
003580,-46.9,-4.21,-0.7,-0.56,20.66,-5.0,3238.0,-196.36,1.32,,,-0.4,2.6666666666666665,-0.875,0.020435967302452316,0.02138157894736842,0.03236682400539447,0.03905614320585842,5895.0,5860020.174781522,1.9386918871142804,2.4413346806316385,3.8890838201301533e-13
049770,0.62,0.68,8.97,4.19,130.79,1082.0,153682.0,17.58,1.52,,231.08,-0.18230233510856206,-0.8758389261744967,-0.8038277511961722,-0.08261860091128384,-0.007694881231180997,0.4185217543246549,1.0055415617128463,236750.0,966304275.9051143,0.4652724758200788,-1.2733516322609681,7.962685328996923e-12
013120,20.46,15.12,18.31,14.82,18.3,190.0,6550.0,4.49,0.76,,78.16,-0.16483516483516483,-0.3753351206434316,-0.3900709219858156,-0.03642837578745549,0.029778393351800554,0.15901799414144233,0.19447287615148415,4632.5,140243.2084893876,-0.6321738663583508,-1.1059032971843845,-8.918541445057668e-14
018500,-3.14,-6.0,-13.63,-1.73,722.61,-151.0,1530.0,-13.7,2.03,,,-0.17470881863560733,-1.9393939393939394,-4.157894736842105,-0.03849129593810445,-0.14447592067988668,0.19564145547776354,1.5145038167938931,1425.0,38365.280898876415,1.2007783632454563,1.654541909503222,-6.785807120390518e-15
006040,10.73,7.88,19.65,7.52,183.31,14428.0,269402.0,6.77,1.25,,27.72,0.00663860103626943,-0.12121212121212122,-0.23317683881064163,-0.0213668679764544,0.014481365065110014,0.24020090794938664,0.6928949568124826,329500.0,195139200.99875152,-0.8701071311202474,-0.018640522265220394,2.7599555619571758e-12
